,diff,lag_1,lag_2,lag_3,lag_4,lag_5,Extreme Fear,Extreme Greed,Fear,Greed,Neutral,feargreed
0,-115.39999999999964,28.100000000000364,-85.60000000000036,198.10000000000036,-102.30000000000109,70.5,0,0,0,0,1,54
1,-445.2999999999993,-115.39999999999964,28.100000000000364,-85.60000000000036,198.10000000000036,-102.30000000000109,0,0,1,0,0,42
2,26.299999999999272,-445.2999999999993,-115.39999999999964,28.100000000000364,-85.60000000000036,198.10000000000036,0,0,1,0,0,38
3,232.29999999999927,26.299999999999272,-445.2999999999993,-115.39999999999964,28.100000000000364,-85.60000000000036,0,0,1,0,0,39
4,-299.89999999999964,232.29999999999927,26.299999999999272,-445.2999999999993,-115.39999999999964,28.100000000000364,0,0,1,0,0,40
5,75.70000000000073,-299.89999999999964,232.29999999999927,26.299999999999272,-445.2999999999993,-115.39999999999964,0,0,1,0,0,39
6,-29.5,75.70000000000073,-299.89999999999964,232.29999999999927,26.299999999999272,-445.2999999999993,0,0,1,0,0,38
7,-121.89999999999964,-29.5,75.70000000000073,-299.89999999999964,232.29999999999927,26.299999999999272,0,0,1,0,0,41
8,-184.90000000000146,-121.89999999999964,-29.5,75.70000000000073,-299.89999999999964,232.29999999999927,0,0,1,0,0,38
9,21.0,-184.90000000000146,-121.89999999999964,-29.5,75.70000000000073,-299.89999999999964,0,0,1,0,0,41
10,12.5,21.0,-184.90000000000146,-121.89999999999964,-29.5,75.70000000000073,0,0,1,0,0,38
11,-301.39999999999964,12.5,21.0,-184.90000000000146,-121.89999999999964,-29.5,0,0,1,0,0,38
12,-62.69999999999982,-301.39999999999964,12.5,21.0,-184.90000000000146,-121.89999999999964,0,0,1,0,0,32
13,-46.399999999999636,-62.69999999999982,-301.39999999999964,12.5,21.0,-184.90000000000146,0,0,1,0,0,32
14,-471.40000000000055,-46.399999999999636,-62.69999999999982,-301.39999999999964,12.5,21.0,0,0,1,0,0,30
15,-355.39999999999964,-471.40000000000055,-46.399999999999636,-62.69999999999982,-301.39999999999964,12.5,1,0,0,0,0,20
16,51.600000000000364,-355.39999999999964,-471.40000000000055,-46.399999999999636,-62.69999999999982,-301.39999999999964,1,0,0,0,0,23
17,-399.40000000000055,51.600000000000364,-355.39999999999964,-471.40000000000055,-46.399999999999636,-62.69999999999982,1,0,0,0,0,21
18,190.90000000000055,-399.40000000000055,51.600000000000364,-355.39999999999964,-471.40000000000055,-46.399999999999636,1,0,0,0,0,17
19,47.19999999999982,190.90000000000055,-399.40000000000055,51.600000000000364,-355.39999999999964,-471.40000000000055,1,0,0,0,0,21
20,347.8000000000002,47.19999999999982,190.90000000000055,-399.40000000000055,51.600000000000364,-355.39999999999964,1,0,0,0,0,20
21,-83.90000000000055,347.8000000000002,47.19999999999982,190.90000000000055,-399.40000000000055,51.600000000000364,0,0,1,0,0,32
22,316.0,-83.90000000000055,347.8000000000002,47.19999999999982,190.90000000000055,-399.40000000000055,0,0,1,0,0,31
23,-196.09999999999945,316.0,-83.90000000000055,347.8000000000002,47.19999999999982,190.90000000000055,0,0,1,0,0,38
24,-150.20000000000073,-196.09999999999945,316.0,-83.90000000000055,347.8000000000002,47.19999999999982,1,0,0,0,0,25
25,-98.19999999999982,-150.20000000000073,-196.09999999999945,316.0,-83.90000000000055,347.8000000000002,0,0,1,0,0,28
26,-6.399999999999636,-98.19999999999982,-150.20000000000073,-196.09999999999945,316.0,-83.90000000000055,0,0,1,0,0,28
27,-87.40000000000055,-6.399999999999636,-98.19999999999982,-150.20000000000073,-196.09999999999945,316.0,1,0,0,0,0,24
28,194.80000000000018,-87.40000000000055,-6.399999999999636,-98.19999999999982,-150.20000000000073,-196.09999999999945,1,0,0,0,0,21
29,131.60000000000036,194.80000000000018,-87.40000000000055,-6.399999999999636,-98.19999999999982,-150.20000000000073,0,0,1,0,0,29
30,-19.900000000000546,131.60000000000036,194.80000000000018,-87.40000000000055,-6.399999999999636,-98.19999999999982,0,0,1,0,0,32
31,13.5,-19.900000000000546,131.60000000000036,194.80000000000018,-87.40000000000055,-6.399999999999636,0,0,1,0,0,28
32,-168.59999999999945,13.5,-19.900000000000546,131.60000000000036,194.80000000000018,-87.40000000000055,0,0,1,0,0,32
33,-120.10000000000036,-168.59999999999945,13.5,-19.900000000000546,131.60000000000036,194.80000000000018,0,0,1,0,0,26
34,-27.699999999999818,-120.10000000000036,-168.59999999999945,13.5,-19.900000000000546,131.60000000000036,1,0,0,0,0,20
35,0.0,-27.699999999999818,-120.10000000000036,-168.59999999999945,13.5,-19.900000000000546,1,0,0,0,0,23
36,47.19999999999982,0.0,-27.699999999999818,-120.10000000000036,-168.59999999999945,13.5,1,0,0,0,0,22
37,-174.39999999999964,47.19999999999982,0.0,-27.699999999999818,-120.10000000000036,-168.59999999999945,0,0,1,0,0,27
38,47.69999999999982,-174.39999999999964,47.19999999999982,0.0,-27.699999999999818,-120.10000000000036,1,0,0,0,0,21
39,-225.0,47.69999999999982,-174.39999999999964,47.19999999999982,0.0,-27.699999999999818,1,0,0,0,0,24
40,-290.1999999999998,-225.0,47.69999999999982,-174.39999999999964,47.19999999999982,0.0,1,0,0,0,0,23
41,662.6999999999998,-290.1999999999998,-225.0,47.69999999999982,-174.39999999999964,47.19999999999982,1,0,0,0,0,15
42,-110.5,662.6999999999998,-290.1999999999998,-225.0,47.69999999999982,-174.39999999999964,1,0,0,0,0,21
43,30.899999999999636,-110.5,662.6999999999998,-290.1999999999998,-225.0,47.69999999999982,1,0,0,0,0,23
44,-40.19999999999982,30.899999999999636,-110.5,662.6999999999998,-290.1999999999998,-225.0,1,0,0,0,0,23
45,339.60000000000036,-40.19999999999982,30.899999999999636,-110.5,662.6999999999998,-290.1999999999998,1,0,0,0,0,20
46,-173.0,339.60000000000036,-40.19999999999982,30.899999999999636,-110.5,662.6999999999998,0,0,1,0,0,33
47,-54.5,-173.0,339.60000000000036,-40.19999999999982,30.899999999999636,-110.5,1,0,0,0,0,25
48,-43.5,-54.5,-173.0,339.60000000000036,-40.19999999999982,30.899999999999636,1,0,0,0,0,22
49,-13.900000000000546,-43.5,-54.5,-173.0,339.60000000000036,-40.19999999999982,0,0,1,0,0,39
50,50.80000000000018,-13.900000000000546,-43.5,-54.5,-173.0,339.60000000000036,0,0,1,0,0,38
51,59.80000000000018,50.80000000000018,-13.900000000000546,-43.5,-54.5,-173.0,0,0,1,0,0,37
52,76.0,59.80000000000018,50.80000000000018,-13.900000000000546,-43.5,-54.5,0,0,1,0,0,37
53,-135.69999999999982,76.0,59.80000000000018,50.80000000000018,-13.900000000000546,-43.5,0,0,1,0,0,40
54,-65.40000000000055,-135.69999999999982,76.0,59.80000000000018,50.80000000000018,-13.900000000000546,0,0,1,0,0,38
55,3.4000000000005457,-65.40000000000055,-135.69999999999982,76.0,59.80000000000018,50.80000000000018,0,0,1,0,0,37
56,-232.80000000000018,3.4000000000005457,-65.40000000000055,-135.69999999999982,76.0,59.80000000000018,0,0,1,0,0,39
57,376.10000000000036,-232.80000000000018,3.4000000000005457,-65.40000000000055,-135.69999999999982,76.0,0,0,1,0,0,38
58,33.69999999999982,376.10000000000036,-232.80000000000018,3.4000000000005457,-65.40000000000055,-135.69999999999982,0,0,1,0,0,38
59,-4.300000000000182,33.69999999999982,376.10000000000036,-232.80000000000018,3.4000000000005457,-65.40000000000055,0,0,1,0,0,39
60,386.60000000000036,-4.300000000000182,33.69999999999982,376.10000000000036,-232.80000000000018,3.4000000000005457,0,0,1,0,0,41
61,396.59999999999945,386.60000000000036,-4.300000000000182,33.69999999999982,376.10000000000036,-232.80000000000018,0,0,1,0,0,40
62,-96.09999999999945,396.59999999999945,386.60000000000036,-4.300000000000182,33.69999999999982,376.10000000000036,0,0,0,0,1,51
63,-217.20000000000073,-96.09999999999945,396.59999999999945,386.60000000000036,-4.300000000000182,33.69999999999982,0,0,1,0,0,44
64,344.7000000000007,-217.20000000000073,-96.09999999999945,396.59999999999945,386.60000000000036,-4.300000000000182,0,0,1,0,0,41
65,-163.0,344.7000000000007,-217.20000000000073,-96.09999999999945,396.59999999999945,386.60000000000036,0,0,0,0,1,50
66,163.5,-163.0,344.7000000000007,-217.20000000000073,-96.09999999999945,396.59999999999945,0,0,1,0,0,45
67,-76.20000000000073,163.5,-163.0,344.7000000000007,-217.20000000000073,-96.09999999999945,0,0,0,0,1,49
68,717.8000000000011,-76.20000000000073,163.5,-163.0,344.7000000000007,-217.20000000000073,0,0,0,1,0,56
69,-10.900000000001455,717.8000000000011,-76.20000000000073,163.5,-163.0,344.7000000000007,0,0,0,0,1,54
70,-91.39999999999964,-10.900000000001455,717.8000000000011,-76.20000000000073,163.5,-163.0,0,0,0,1,0,55
71,186.20000000000073,-91.39999999999964,-10.900000000001455,717.8000000000011,-76.20000000000073,163.5,0,0,0,0,1,54
72,3.1999999999989086,186.20000000000073,-91.39999999999964,-10.900000000001455,717.8000000000011,-76.20000000000073,0,0,0,0,1,51
73,-210.09999999999854,3.1999999999989086,186.20000000000073,-91.39999999999964,-10.900000000001455,717.8000000000011,0,0,0,0,1,53
74,-64.30000000000109,-210.09999999999854,3.1999999999989086,186.20000000000073,-91.39999999999964,-10.900000000001455,0,0,0,0,1,48
75,90.70000000000073,-64.30000000000109,-210.09999999999854,3.1999999999989086,186.20000000000073,-91.39999999999964,0,0,0,0,1,49
76,-54.100000000000364,90.70000000000073,-64.30000000000109,-210.09999999999854,3.1999999999989086,186.20000000000073,0,0,0,0,1,52
77,-273.39999999999964,-54.100000000000364,90.70000000000073,-64.30000000000109,-210.09999999999854,3.1999999999989086,0,0,0,0,1,49
78,34.79999999999927,-273.39999999999964,-54.100000000000364,90.70000000000073,-64.30000000000109,-210.09999999999854,0,0,1,0,0,40
79,-98.29999999999927,34.79999999999927,-273.39999999999964,-54.100000000000364,90.70000000000073,-64.30000000000109,0,0,1,0,0,41
80,266.1999999999989,-98.29999999999927,34.79999999999927,-273.39999999999964,-54.100000000000364,90.70000000000073,0,0,1,0,0,42
81,258.8000000000011,266.1999999999989,-98.29999999999927,34.79999999999927,-273.39999999999964,-54.100000000000364,0,0,0,0,1,50
82,510.6999999999989,258.8000000000011,266.1999999999989,-98.29999999999927,34.79999999999927,-273.39999999999964,0,0,0,0,1,54
83,-78.39999999999964,510.6999999999989,258.8000000000011,266.1999999999989,-98.29999999999927,34.79999999999927,0,0,0,1,0,57
84,208.39999999999964,-78.39999999999964,510.6999999999989,258.8000000000011,266.1999999999989,-98.29999999999927,0,0,0,1,0,57
85,-158.1999999999989,208.39999999999964,-78.39999999999964,510.6999999999989,258.8000000000011,266.1999999999989,0,0,0,1,0,55
86,32.5,-158.1999999999989,208.39999999999964,-78.39999999999964,510.6999999999989,258.8000000000011,0,0,0,1,0,57
87,-46.70000000000073,32.5,-158.1999999999989,208.39999999999964,-78.39999999999964,510.6999999999989,0,0,0,1,0,57
88,-38.29999999999927,-46.70000000000073,32.5,-158.1999999999989,208.39999999999964,-78.39999999999964,0,0,0,1,0,59
89,-102.70000000000073,-38.29999999999927,-46.70000000000073,32.5,-158.1999999999989,208.39999999999964,0,0,0,1,0,56
90,417.89999999999964,-102.70000000000073,-38.29999999999927,-46.70000000000073,32.5,-158.1999999999989,0,0,0,0,1,53
91,160.20000000000073,417.89999999999964,-102.70000000000073,-38.29999999999927,-46.70000000000073,32.5,0,0,0,1,0,61
92,46.600000000000364,160.20000000000073,417.89999999999964,-102.70000000000073,-38.29999999999927,-46.70000000000073,0,0,0,1,0,56
93,76.89999999999964,46.600000000000364,160.20000000000073,417.89999999999964,-102.70000000000073,-38.29999999999927,0,0,0,1,0,56
94,256.0,76.89999999999964,46.600000000000364,160.20000000000073,417.89999999999964,-102.70000000000073,0,0,0,1,0,56
95,-297.39999999999964,256.0,76.89999999999964,46.600000000000364,160.20000000000073,417.89999999999964,0,0,0,1,0,57
96,375.39999999999964,-297.39999999999964,256.0,76.89999999999964,46.600000000000364,160.20000000000073,0,0,0,0,1,52
97,88.20000000000073,375.39999999999964,-297.39999999999964,256.0,76.89999999999964,46.600000000000364,0,0,0,1,0,61
98,-82.60000000000036,88.20000000000073,375.39999999999964,-297.39999999999964,256.0,76.89999999999964,0,0,0,1,0,65
99,97.89999999999964,-82.60000000000036,88.20000000000073,375.39999999999964,-297.39999999999964,256.0,0,0,0,1,0,63
100,-425.2999999999993,97.89999999999964,-82.60000000000036,88.20000000000073,375.39999999999964,-297.39999999999964,0,0,0,1,0,64
101,24.599999999998545,-425.2999999999993,97.89999999999964,-82.60000000000036,88.20000000000073,375.39999999999964,0,0,0,1,0,59
102,-230.89999999999964,24.599999999998545,-425.2999999999993,97.89999999999964,-82.60000000000036,88.20000000000073,0,0,0,0,1,49
103,457.0,-230.89999999999964,24.599999999998545,-425.2999999999993,97.89999999999964,-82.60000000000036,0,0,0,0,1,53
104,-549.0,457.0,-230.89999999999964,24.599999999998545,-425.2999999999993,97.89999999999964,0,0,0,0,1,50
105,-7.0,-549.0,457.0,-230.89999999999964,24.599999999998545,-425.2999999999993,0,0,1,0,0,44
106,82.10000000000036,-7.0,-549.0,457.0,-230.89999999999964,24.599999999998545,0,0,1,0,0,44
107,-28.799999999999272,82.10000000000036,-7.0,-549.0,457.0,-230.89999999999964,0,0,1,0,0,43
108,287.0,-28.799999999999272,82.10000000000036,-7.0,-549.0,457.0,0,0,1,0,0,46
109,-280.0,287.0,-28.799999999999272,82.10000000000036,-7.0,-549.0,0,0,1,0,0,46
110,-345.5,-280.0,287.0,-28.799999999999272,82.10000000000036,-7.0,0,0,1,0,0,44
111,-516.9000000000015,-345.5,-280.0,287.0,-28.799999999999272,82.10000000000036,0,0,1,0,0,41
112,18.30000000000109,-516.9000000000015,-345.5,-280.0,287.0,-28.799999999999272,0,0,1,0,0,39
113,-121.10000000000036,18.30000000000109,-516.9000000000015,-345.5,-280.0,287.0,0,0,1,0,0,40
114,-153.79999999999927,-121.10000000000036,18.30000000000109,-516.9000000000015,-345.5,-280.0,0,0,1,0,0,38
115,-3.7000000000007276,-153.79999999999927,-121.10000000000036,18.30000000000109,-516.9000000000015,-345.5,0,0,1,0,0,39
116,364.7999999999993,-3.7000000000007276,-153.79999999999927,-121.10000000000036,18.30000000000109,-516.9000000000015,0,0,1,0,0,38
117,-143.39999999999964,364.7999999999993,-3.7000000000007276,-153.79999999999927,-121.10000000000036,18.30000000000109,0,0,1,0,0,38
118,-3.5,-143.39999999999964,364.7999999999993,-3.7000000000007276,-153.79999999999927,-121.10000000000036,0,0,1,0,0,40
119,302.39999999999964,-3.5,-143.39999999999964,364.7999999999993,-3.7000000000007276,-153.79999999999927,0,0,1,0,0,41
120,74.5,302.39999999999964,-3.5,-143.39999999999964,364.7999999999993,-3.7000000000007276,0,0,1,0,0,39
121,-247.0,74.5,302.39999999999964,-3.5,-143.39999999999964,364.7999999999993,0,0,1,0,0,38
122,-853.6999999999989,-247.0,74.5,302.39999999999964,-3.5,-143.39999999999964,0,0,1,0,0,33
123,-101.10000000000036,-853.6999999999989,-247.0,74.5,302.39999999999964,-3.5,1,0,0,0,0,17
124,-41.80000000000018,-101.10000000000036,-853.6999999999989,-247.0,74.5,302.39999999999964,1,0,0,0,0,16
125,43.900000000000546,-41.80000000000018,-101.10000000000036,-853.6999999999989,-247.0,74.5,1,0,0,0,0,17
126,-3109.1000000000004,43.900000000000546,-41.80000000000018,-101.10000000000036,-853.6999999999989,-247.0,1,0,0,0,0,14
127,758.3000000000002,-3109.1000000000004,43.900000000000546,-41.80000000000018,-101.10000000000036,-853.6999999999989,1,0,0,0,0,10
128,-401.60000000000036,758.3000000000002,-3109.1000000000004,43.900000000000546,-41.80000000000018,-101.10000000000036,1,0,0,0,0,8
129,183.60000000000036,-401.60000000000036,758.3000000000002,-3109.1000000000004,43.900000000000546,-41.80000000000018,1,0,0,0,0,12
130,-336.3000000000002,183.60000000000036,-401.60000000000036,758.3000000000002,-3109.1000000000004,43.900000000000546,1,0,0,0,0,9
131,231.10000000000036,-336.3000000000002,183.60000000000036,-401.60000000000036,758.3000000000002,-3109.1000000000004,1,0,0,0,0,8
132,100.29999999999927,231.10000000000036,-336.3000000000002,183.60000000000036,-401.60000000000036,758.3000000000002,1,0,0,0,0,11
133,810.6000000000004,100.29999999999927,231.10000000000036,-336.3000000000002,183.60000000000036,-401.60000000000036,1,0,0,0,0,12
134,33.30000000000018,810.6000000000004,100.29999999999927,231.10000000000036,-336.3000000000002,183.60000000000036,1,0,0,0,0,9
135,-19.100000000000364,33.30000000000018,810.6000000000004,100.29999999999927,231.10000000000036,-336.3000000000002,1,0,0,0,0,9
136,-364.09999999999945,-19.100000000000364,33.30000000000018,810.6000000000004,100.29999999999927,231.10000000000036,1,0,0,0,0,11
137,646.7999999999993,-364.09999999999945,-19.100000000000364,33.30000000000018,810.6000000000004,100.29999999999927,1,0,0,0,0,10
138,275.7000000000007,646.7999999999993,-364.09999999999945,-19.100000000000364,33.30000000000018,810.6000000000004,1,0,0,0,0,12
139,-65.70000000000073,275.7000000000007,646.7999999999993,-364.09999999999945,-19.100000000000364,33.30000000000018,1,0,0,0,0,13
140,46.20000000000073,-65.70000000000073,275.7000000000007,646.7999999999993,-364.09999999999945,-19.100000000000364,1,0,0,0,0,14
141,-351.7000000000007,46.20000000000073,-65.70000000000073,275.7000000000007,646.7999999999993,-364.09999999999945,1,0,0,0,0,12
142,-139.69999999999982,-351.7000000000007,46.20000000000073,-65.70000000000073,275.7000000000007,646.7999999999993,1,0,0,0,0,8
143,-343.3000000000002,-139.69999999999982,-351.7000000000007,46.20000000000073,-65.70000000000073,275.7000000000007,1,0,0,0,0,12
144,500.60000000000036,-343.3000000000002,-139.69999999999982,-351.7000000000007,46.20000000000073,-65.70000000000073,1,0,0,0,0,10
145,21.5,500.60000000000036,-343.3000000000002,-139.69999999999982,-351.7000000000007,46.20000000000073,1,0,0,0,0,12
146,226.0,21.5,500.60000000000036,-343.3000000000002,-139.69999999999982,-351.7000000000007,1,0,0,0,0,12
147,162.0,226.0,21.5,500.60000000000036,-343.3000000000002,-139.69999999999982,1,0,0,0,0,14
148,-64.60000000000036,162.0,226.0,21.5,500.60000000000036,-343.3000000000002,1,0,0,0,0,14
149,121.5,-64.60000000000036,162.0,226.0,21.5,500.60000000000036,1,0,0,0,0,12
150,-84.69999999999982,121.5,-64.60000000000036,162.0,226.0,21.5,1,0,0,0,0,12
151,559.6000000000004,-84.69999999999982,121.5,-64.60000000000036,162.0,226.0,1,0,0,0,0,12
152,-147.10000000000036,559.6000000000004,-84.69999999999982,121.5,-64.60000000000036,162.0,1,0,0,0,0,20
153,176.0,-147.10000000000036,559.6000000000004,-84.69999999999982,121.5,-64.60000000000036,1,0,0,0,0,21
154,-72.19999999999982,176.0,-147.10000000000036,559.6000000000004,-84.69999999999982,121.5,1,0,0,0,0,22
155,-425.89999999999964,-72.19999999999982,176.0,-147.10000000000036,559.6000000000004,-84.69999999999982,1,0,0,0,0,15
156,4.699999999999818,-425.89999999999964,-72.19999999999982,176.0,-147.10000000000036,559.6000000000004,1,0,0,0,0,15
157,49.80000000000018,4.699999999999818,-425.89999999999964,-72.19999999999982,176.0,-147.10000000000036,1,0,0,0,0,10
158,-76.30000000000018,49.80000000000018,4.699999999999818,-425.89999999999964,-72.19999999999982,176.0,1,0,0,0,0,11
159,9.599999999999454,-76.30000000000018,49.80000000000018,4.699999999999818,-425.89999999999964,-72.19999999999982,1,0,0,0,0,15
160,-221.79999999999927,9.599999999999454,-76.30000000000018,49.80000000000018,4.699999999999818,-425.89999999999964,1,0,0,0,0,18
161,456.5,-221.79999999999927,9.599999999999454,-76.30000000000018,49.80000000000018,4.699999999999818,1,0,0,0,0,13
162,-49.80000000000018,456.5,-221.79999999999927,9.599999999999454,-76.30000000000018,49.80000000000018,1,0,0,0,0,15
163,195.0,-49.80000000000018,456.5,-221.79999999999927,9.599999999999454,-76.30000000000018,1,0,0,0,0,18
164,-107.90000000000055,195.0,-49.80000000000018,456.5,-221.79999999999927,9.599999999999454,1,0,0,0,0,16
165,-289.39999999999964,-107.90000000000055,195.0,-49.80000000000018,456.5,-221.79999999999927,1,0,0,0,0,15
166,9.0,-289.39999999999964,-107.90000000000055,195.0,-49.80000000000018,456.5,1,0,0,0,0,17
167,270.39999999999964,9.0,-289.39999999999964,-107.90000000000055,195.0,-49.80000000000018,1,0,0,0,0,19
168,375.60000000000036,270.39999999999964,9.0,-289.39999999999964,-107.90000000000055,195.0,1,0,0,0,0,19
169,15.300000000000182,375.60000000000036,270.39999999999964,9.0,-289.39999999999964,-107.90000000000055,1,0,0,0,0,20
170,36.599999999999454,15.300000000000182,375.60000000000036,270.39999999999964,9.0,-289.39999999999964,1,0,0,0,0,24
171,138.5,36.599999999999454,15.300000000000182,375.60000000000036,270.39999999999964,9.0,1,0,0,0,0,21
172,87.10000000000036,138.5,36.599999999999454,15.300000000000182,375.60000000000036,270.39999999999964,0,0,1,0,0,28
173,-19.100000000000364,87.10000000000036,138.5,36.599999999999454,15.300000000000182,375.60000000000036,0,0,1,0,0,26
174,1024.0,-19.100000000000364,87.10000000000036,138.5,36.599999999999454,15.300000000000182,0,0,1,0,0,26
175,-141.89999999999964,1024.0,-19.100000000000364,87.10000000000036,138.5,36.599999999999454,0,0,1,0,0,44
176,192.60000000000036,-141.89999999999964,1024.0,-19.100000000000364,87.10000000000036,138.5,0,0,1,0,0,40
177,144.6999999999989,192.60000000000036,-141.89999999999964,1024.0,-19.100000000000364,87.10000000000036,0,0,1,0,0,40
178,-80.79999999999927,144.6999999999989,192.60000000000036,-141.89999999999964,1024.0,-19.100000000000364,0,0,1,0,0,45
179,-10.799999999999272,-80.79999999999927,144.6999999999989,192.60000000000036,-141.89999999999964,1024.0,0,0,1,0,0,44
180,126.29999999999927,-10.799999999999272,-80.79999999999927,144.6999999999989,192.60000000000036,-141.89999999999964,0,0,1,0,0,40
181,150.39999999999964,126.29999999999927,-10.799999999999272,-80.79999999999927,144.6999999999989,192.60000000000036,0,0,1,0,0,42
182,828.3999999999996,150.39999999999964,126.29999999999927,-10.799999999999272,-80.79999999999927,144.6999999999989,0,0,0,0,1,49
183,-173.59999999999854,828.3999999999996,150.39999999999964,126.29999999999927,-10.799999999999272,-80.79999999999927,0,0,0,1,0,55
184,-251.60000000000036,-173.59999999999854,828.3999999999996,150.39999999999964,126.29999999999927,-10.799999999999272,0,0,0,1,0,56
185,-815.8000000000011,-251.60000000000036,-173.59999999999854,828.3999999999996,150.39999999999964,126.29999999999927,0,0,0,0,1,48
186,-159.0,-815.8000000000011,-251.60000000000036,-173.59999999999854,828.3999999999996,150.39999999999964,0,0,1,0,0,40
187,234.0,-159.0,-815.8000000000011,-251.60000000000036,-173.59999999999854,828.3999999999996,0,0,1,0,0,39
188,484.90000000000146,234.0,-159.0,-815.8000000000011,-251.60000000000036,-173.59999999999854,0,0,1,0,0,41
189,479.6999999999989,484.90000000000146,234.0,-159.0,-815.8000000000011,-251.60000000000036,0,0,1,0,0,40
190,-460.39999999999964,479.6999999999989,484.90000000000146,234.0,-159.0,-815.8000000000011,0,0,1,0,0,44
191,61.5,-460.39999999999964,479.6999999999989,484.90000000000146,234.0,-159.0,0,0,1,0,0,41
192,298.2000000000007,61.5,-460.39999999999964,479.6999999999989,484.90000000000146,234.0,0,0,1,0,0,40
193,53.0,298.2000000000007,61.5,-460.39999999999964,479.6999999999989,484.90000000000146,0,0,0,0,1,50
194,42.599999999998545,53.0,298.2000000000007,61.5,-460.39999999999964,479.6999999999989,0,0,0,0,1,50
